,date,price
1833,2021-10-08 07:00:00+00:00,125.74
1834,2021-10-08 08:00:00+00:00,126.22
1835,2021-10-08 09:00:00+00:00,123.82
1836,2021-10-08 10:00:00+00:00,123.51
1837,2021-10-08 11:00:00+00:00,119.86
1838,2021-10-08 12:00:00+00:00,117.87
1839,2021-10-08 13:00:00+00:00,116.44
1840,2021-10-08 14:00:00+00:00,117.46
1841,2021-10-08 15:00:00+00:00,122.17
1842,2021-10-08 16:00:00+00:00,126.79
1843,2021-10-08 17:00:00+00:00,124.03
1844,2021-10-08 18:00:00+00:00,119.36
1845,2021-10-08 19:00:00+00:00,106.51
1846,2021-10-08 20:00:00+00:00,72.98
1847,2021-10-08 21:00:00+00:00,51.06
1848,2021-10-08 22:00:00+00:00,46.97
1849,2021-10-08 23:00:00+00:00,47.39
1850,2021-10-09 00:00:00+00:00,46.99
1851,2021-10-09 01:00:00+00:00,48.13
1852,2021-10-09 02:00:00+00:00,49.74
1853,2021-10-09 03:00:00+00:00,50.15
1854,2021-10-09 04:00:00+00:00,67.1
1855,2021-10-09 05:00:00+00:00,78.62
1856,2021-10-09 06:00:00+00:00,97.64
1857,2021-10-09 07:00:00+00:00,120.63
1858,2021-10-09 08:00:00+00:00,117.96
1859,2021-10-09 09:00:00+00:00,100.81
1860,2021-10-09 10:00:00+00:00,78.7
1861,2021-10-09 11:00:00+00:00,70.44
1862,2021-10-09 12:00:00+00:00,70.5
1863,2021-10-09 13:00:00+00:00,91.56
1864,2021-10-09 14:00:00+00:00,115.24
1865,2021-10-09 15:00:00+00:00,125.44
1866,2021-10-09 16:00:00+00:00,128.9
1867,2021-10-09 17:00:00+00:00,125.21
1868,2021-10-09 18:00:00+00:00,84.33
1869,2021-10-09 19:00:00+00:00,53.36
1870,2021-10-09 20:00:00+00:00,45.86
1871,2021-10-09 21:00:00+00:00,37.75
1872,2021-10-09 22:00:00+00:00,22.52
1873,2021-10-09 23:00:00+00:00,19.54
1874,2021-10-10 00:00:00+00:00,17.58
1875,2021-10-10 01:00:00+00:00,17.07
1876,2021-10-10 02:00:00+00:00,17.14
1877,2021-10-10 03:00:00+00:00,18.51
1878,2021-10-10 04:00:00+00:00,21.71
1879,2021-10-10 05:00:00+00:00,24.7
1880,2021-10-10 06:00:00+00:00,36.93
1881,2021-10-10 07:00:00+00:00,44.0
1882,2021-10-10 08:00:00+00:00,46.54
1883,2021-10-10 09:00:00+00:00,47.31
1884,2021-10-10 10:00:00+00:00,45.75
1885,2021-10-10 11:00:00+00:00,42.79
1886,2021-10-10 12:00:00+00:00,41.46
1887,2021-10-10 13:00:00+00:00,41.91
1888,2021-10-10 14:00:00+00:00,44.73
1889,2021-10-10 15:00:00+00:00,47.46
1890,2021-10-10 16:00:00+00:00,49.04
1891,2021-10-10 17:00:00+00:00,47.63
1892,2021-10-10 18:00:00+00:00,43.86
1893,2021-10-10 19:00:00+00:00,37.64
1894,2021-10-10 20:00:00+00:00,29.56
1895,2021-10-10 21:00:00+00:00,21.92
1896,2021-10-10 22:00:00+00:00,19.43
1897,2021-10-10 23:00:00+00:00,17.12
1898,2021-10-11 00:00:00+00:00,16.23
1899,2021-10-11 01:00:00+00:00,16.97
1900,2021-10-11 02:00:00+00:00,20.41
1901,2021-10-11 03:00:00+00:00,35.11
1902,2021-10-11 04:00:00+00:00,109.94
1903,2021-10-11 05:00:00+00:00,114.74
1904,2021-10-11 06:00:00+00:00,119.57
1905,2021-10-11 07:00:00+00:00,117.06
1906,2021-10-11 08:00:00+00:00,112.93
1907,2021-10-11 09:00:00+00:00,109.71
1908,2021-10-11 10:00:00+00:00,107.37
1909,2021-10-11 11:00:00+00:00,101.88
1910,2021-10-11 12:00:00+00:00,98.96
1911,2021-10-11 13:00:00+00:00,101.2
1912,2021-10-11 14:00:00+00:00,103.44
1913,2021-10-11 15:00:00+00:00,110.44
1914,2021-10-11 16:00:00+00:00,116.7
1915,2021-10-11 17:00:00+00:00,116.8
1916,2021-10-11 18:00:00+00:00,110.35
1917,2021-10-11 19:00:00+00:00,106.02
1918,2021-10-11 20:00:00+00:00,79.89
1919,2021-10-11 21:00:00+00:00,41.54
1920,2021-10-11 22:00:00+00:00,35.84
1921,2021-10-11 23:00:00+00:00,33.12
1922,2021-10-12 00:00:00+00:00,31.83
1923,2021-10-12 01:00:00+00:00,30.15
1924,2021-10-12 02:00:00+00:00,36.02
1925,2021-10-12 03:00:00+00:00,76.25
1926,2021-10-12 04:00:00+00:00,111.85
1927,2021-10-12 05:00:00+00:00,124.98
1928,2021-10-12 06:00:00+00:00,178.36
1929,2021-10-12 07:00:00+00:00,199.99
1930,2021-10-12 08:00:00+00:00,197.96
1931,2021-10-12 09:00:00+00:00,165.0
1932,2021-10-12 10:00:00+00:00,128.17
1933,2021-10-12 11:00:00+00:00,119.44
1934,2021-10-12 12:00:00+00:00,118.77
1935,2021-10-12 13:00:00+00:00,117.09
1936,2021-10-12 14:00:00+00:00,119.22
1937,2021-10-12 15:00:00+00:00,164.95
1938,2021-10-12 16:00:00+00:00,229.79
1939,2021-10-12 17:00:00+00:00,168.1
1940,2021-10-12 18:00:00+00:00,121.48
1941,2021-10-12 19:00:00+00:00,120.07
1942,2021-10-12 20:00:00+00:00,112.92
1943,2021-10-12 21:00:00+00:00,86.74
1944,2021-10-12 22:00:00+00:00,39.16
1945,2021-10-12 23:00:00+00:00,40.39
1946,2021-10-13 00:00:00+00:00,37.94
1947,2021-10-13 01:00:00+00:00,48.5
1948,2021-10-13 02:00:00+00:00,92.89
1949,2021-10-13 03:00:00+00:00,100.09
1950,2021-10-13 04:00:00+00:00,130.17
1951,2021-10-13 05:00:00+00:00,223.8
1952,2021-10-13 06:00:00+00:00,250.59
1953,2021-10-13 07:00:00+00:00,238.97
1954,2021-10-13 08:00:00+00:00,211.31
1955,2021-10-13 09:00:00+00:00,195.56
1956,2021-10-13 10:00:00+00:00,189.75
1957,2021-10-13 11:00:00+00:00,168.74
1958,2021-10-13 12:00:00+00:00,165.42
1959,2021-10-13 13:00:00+00:00,167.6
1960,2021-10-13 14:00:00+00:00,185.35
1961,2021-10-13 15:00:00+00:00,213.96
1962,2021-10-13 16:00:00+00:00,246.99
1963,2021-10-13 17:00:00+00:00,280.41
1964,2021-10-13 18:00:00+00:00,199.94
1965,2021-10-13 19:00:00+00:00,129.49
1966,2021-10-13 20:00:00+00:00,118.72
1967,2021-10-13 21:00:00+00:00,105.99
1968,2021-10-13 22:00:00+00:00,99.3
1969,2021-10-13 23:00:00+00:00,57.15
1970,2021-10-14 00:00:00+00:00,41.11
1971,2021-10-14 01:00:00+00:00,33.65
1972,2021-10-14 02:00:00+00:00,41.25
1973,2021-10-14 03:00:00+00:00,77.07
1974,2021-10-14 04:00:00+00:00,107.14
1975,2021-10-14 05:00:00+00:00,113.76
1976,2021-10-14 06:00:00+00:00,116.84
1977,2021-10-14 07:00:00+00:00,114.82
1978,2021-10-14 08:00:00+00:00,111.35
1979,2021-10-14 09:00:00+00:00,107.67
1980,2021-10-14 10:00:00+00:00,105.0
1981,2021-10-14 11:00:00+00:00,100.81
1982,2021-10-14 12:00:00+00:00,98.89
1983,2021-10-14 13:00:00+00:00,98.28
1984,2021-10-14 14:00:00+00:00,97.01
1985,2021-10-14 15:00:00+00:00,98.57
1986,2021-10-14 16:00:00+00:00,98.38
1987,2021-10-14 17:00:00+00:00,92.58
1988,2021-10-14 18:00:00+00:00,30.31
1989,2021-10-14 19:00:00+00:00,20.61
1990,2021-10-14 20:00:00+00:00,14.81
1991,2021-10-14 21:00:00+00:00,4.2
1992,2021-10-14 22:00:00+00:00,2.25
1993,2021-10-14 23:00:00+00:00,1.78
1994,2021-10-15 00:00:00+00:00,2.3
1995,2021-10-15 01:00:00+00:00,2.8
1996,2021-10-15 02:00:00+00:00,3.53
1997,2021-10-15 03:00:00+00:00,12.72
1998,2021-10-15 04:00:00+00:00,17.83
1999,2021-10-15 05:00:00+00:00,66.93
2000,2021-10-15 06:00:00+00:00,90.91
2001,2021-10-15 07:00:00+00:00,90.01
2002,2021-10-15 08:00:00+00:00,77.66
2003,2021-10-15 09:00:00+00:00,69.2
2004,2021-10-15 10:00:00+00:00,57.43
2005,2021-10-15 11:00:00+00:00,27.0
2006,2021-10-15 12:00:00+00:00,8.85
2007,2021-10-15 13:00:00+00:00,7.95
2008,2021-10-15 14:00:00+00:00,66.95
2009,2021-10-15 15:00:00+00:00,91.72
2010,2021-10-15 16:00:00+00:00,99.04
2011,2021-10-15 17:00:00+00:00,99.11
2012,2021-10-15 18:00:00+00:00,51.89
2013,2021-10-15 19:00:00+00:00,20.9
2014,2021-10-15 20:00:00+00:00,4.92
2015,2021-10-15 21:00:00+00:00,4.17
2016,2021-10-15 22:00:00+00:00,8.39
2017,2021-10-15 23:00:00+00:00,5.03
2018,2021-10-16 00:00:00+00:00,4.7
2019,2021-10-16 01:00:00+00:00,4.37
2020,2021-10-16 02:00:00+00:00,4.86
2021,2021-10-16 03:00:00+00:00,7.18
2022,2021-10-16 04:00:00+00:00,5.06
2023,2021-10-16 05:00:00+00:00,9.07
2024,2021-10-16 06:00:00+00:00,9.96
2025,2021-10-16 07:00:00+00:00,15.16
2026,2021-10-16 08:00:00+00:00,11.72
2027,2021-10-16 09:00:00+00:00,4.89
2028,2021-10-16 10:00:00+00:00,3.92
2029,2021-10-16 11:00:00+00:00,3.53
2030,2021-10-16 12:00:00+00:00,3.4
2031,2021-10-16 13:00:00+00:00,3.6
2032,2021-10-16 14:00:00+00:00,4.64
2033,2021-10-16 15:00:00+00:00,15.54
2034,2021-10-16 16:00:00+00:00,40.09
2035,2021-10-16 17:00:00+00:00,26.93
2036,2021-10-16 18:00:00+00:00,8.28
2037,2021-10-16 19:00:00+00:00,4.96
2038,2021-10-16 20:00:00+00:00,8.19
2039,2021-10-16 21:00:00+00:00,4.88
2064,2021-10-16 22:00:00+00:00,5.09
2065,2021-10-16 23:00:00+00:00,5.31
2066,2021-10-17 00:00:00+00:00,5.62
2067,2021-10-17 01:00:00+00:00,4.7
2068,2021-10-17 02:00:00+00:00,8.13
2069,2021-10-17 03:00:00+00:00,11.96
2070,2021-10-17 04:00:00+00:00,12.84
2071,2021-10-17 05:00:00+00:00,38.42
2072,2021-10-17 06:00:00+00:00,87.6
2073,2021-10-17 07:00:00+00:00,89.43
2074,2021-10-17 08:00:00+00:00,91.4
2075,2021-10-17 09:00:00+00:00,89.09
2076,2021-10-17 10:00:00+00:00,84.06
2077,2021-10-17 11:00:00+00:00,77.96
2078,2021-10-17 12:00:00+00:00,84.01
2079,2021-10-17 13:00:00+00:00,89.09
2080,2021-10-17 14:00:00+00:00,96.04
2081,2021-10-17 15:00:00+00:00,112.02
2082,2021-10-17 16:00:00+00:00,118.8
2083,2021-10-17 17:00:00+00:00,120.29
2084,2021-10-17 18:00:00+00:00,118.23
2085,2021-10-17 19:00:00+00:00,109.8
2086,2021-10-17 20:00:00+00:00,94.82
2087,2021-10-17 21:00:00+00:00,43.39
2088,2021-10-17 22:00:00+00:00,15.96
2089,2021-10-17 23:00:00+00:00,14.97
2090,2021-10-18 00:00:00+00:00,14.99
2091,2021-10-18 01:00:00+00:00,15.48
2092,2021-10-18 02:00:00+00:00,39.92
2093,2021-10-18 03:00:00+00:00,96.49
2094,2021-10-18 04:00:00+00:00,122.81
2095,2021-10-18 05:00:00+00:00,165.0
2096,2021-10-18 06:00:00+00:00,261.88
2097,2021-10-18 07:00:00+00:00,244.49
2098,2021-10-18 08:00:00+00:00,165.0
2099,2021-10-18 09:00:00+00:00,133.38
2100,2021-10-18 10:00:00+00:00,127.97
2101,2021-10-18 11:00:00+00:00,124.86
2102,2021-10-18 12:00:00+00:00,126.1
2103,2021-10-18 13:00:00+00:00,126.02
2104,2021-10-18 14:00:00+00:00,124.47
2105,2021-10-18 15:00:00+00:00,150.06
2106,2021-10-18 16:00:00+00:00,246.9
2107,2021-10-18 17:00:00+00:00,199.95
2108,2021-10-18 18:00:00+00:00,124.0
2109,2021-10-18 19:00:00+00:00,118.03
2110,2021-10-18 20:00:00+00:00,113.34
2111,2021-10-18 21:00:00+00:00,101.89
2112,2021-10-18 22:00:00+00:00,96.95
2113,2021-10-18 23:00:00+00:00,93.45
2114,2021-10-19 00:00:00+00:00,92.82
2115,2021-10-19 01:00:00+00:00,85.96
2116,2021-10-19 02:00:00+00:00,92.95
2117,2021-10-19 03:00:00+00:00,102.5
2118,2021-10-19 04:00:00+00:00,136.7
2119,2021-10-19 05:00:00+00:00,199.95
2120,2021-10-19 06:00:00+00:00,230.02
2121,2021-10-19 07:00:00+00:00,219.31
2122,2021-10-19 08:00:00+00:00,207.9
2123,2021-10-19 09:00:00+00:00,193.24
2124,2021-10-19 10:00:00+00:00,193.25
2125,2021-10-19 11:00:00+00:00,184.16
2126,2021-10-19 12:00:00+00:00,180.3
2127,2021-10-19 13:00:00+00:00,167.48
2128,2021-10-19 14:00:00+00:00,167.96
2129,2021-10-19 15:00:00+00:00,179.1
2130,2021-10-19 16:00:00+00:00,180.37
2131,2021-10-19 17:00:00+00:00,154.78
2132,2021-10-19 18:00:00+00:00,111.2
2133,2021-10-19 19:00:00+00:00,94.98
2134,2021-10-19 20:00:00+00:00,67.7
2135,2021-10-19 21:00:00+00:00,16.97
2136,2021-10-19 22:00:00+00:00,14.04
2137,2021-10-19 23:00:00+00:00,5.65
2138,2021-10-20 00:00:00+00:00,4.02
2139,2021-10-20 01:00:00+00:00,0.09
2140,2021-10-20 02:00:00+00:00,0.15
2141,2021-10-20 03:00:00+00:00,13.73
2142,2021-10-20 04:00:00+00:00,16.15
2143,2021-10-20 05:00:00+00:00,78.46
2144,2021-10-20 06:00:00+00:00,97.92
2145,2021-10-20 07:00:00+00:00,67.06
2146,2021-10-20 08:00:00+00:00,59.85
2147,2021-10-20 09:00:00+00:00,54.73
2148,2021-10-20 10:00:00+00:00,46.94
2149,2021-10-20 11:00:00+00:00,43.01
2150,2021-10-20 12:00:00+00:00,30.95
2151,2021-10-20 13:00:00+00:00,39.85
2152,2021-10-20 14:00:00+00:00,42.48
2153,2021-10-20 15:00:00+00:00,78.41
2154,2021-10-20 16:00:00+00:00,93.13
2155,2021-10-20 17:00:00+00:00,84.98
2156,2021-10-20 18:00:00+00:00,17.58
2157,2021-10-20 19:00:00+00:00,16.55
2158,2021-10-20 20:00:00+00:00,15.95
2159,2021-10-20 21:00:00+00:00,14.76
2160,2021-10-20 22:00:00+00:00,10.07
2161,2021-10-20 23:00:00+00:00,11.12
2162,2021-10-21 00:00:00+00:00,11.66
2163,2021-10-21 01:00:00+00:00,12.82
2164,2021-10-21 02:00:00+00:00,14.88
2165,2021-10-21 03:00:00+00:00,17.88
2166,2021-10-21 04:00:00+00:00,21.0
2167,2021-10-21 05:00:00+00:00,96.0
2168,2021-10-21 06:00:00+00:00,105.49
2169,2021-10-21 07:00:00+00:00,103.42
2170,2021-10-21 08:00:00+00:00,89.66
2171,2021-10-21 09:00:00+00:00,77.05
2172,2021-10-21 10:00:00+00:00,52.28
2173,2021-10-21 11:00:00+00:00,30.0
2174,2021-10-21 12:00:00+00:00,18.9
2175,2021-10-21 13:00:00+00:00,30.02
2176,2021-10-21 14:00:00+00:00,49.04
2177,2021-10-21 15:00:00+00:00,64.91
2178,2021-10-21 16:00:00+00:00,93.69
2179,2021-10-21 17:00:00+00:00,90.53
2180,2021-10-21 18:00:00+00:00,67.29
2181,2021-10-21 19:00:00+00:00,14.81
2182,2021-10-21 20:00:00+00:00,13.64
2183,2021-10-21 21:00:00+00:00,10.07
2184,2021-10-21 22:00:00+00:00,4.25
2185,2021-10-21 23:00:00+00:00,4.08
2186,2021-10-22 00:00:00+00:00,3.06
2187,2021-10-22 01:00:00+00:00,2.5
2188,2021-10-22 02:00:00+00:00,3.94
2189,2021-10-22 03:00:00+00:00,5.08
2190,2021-10-22 04:00:00+00:00,14.5
2191,2021-10-22 05:00:00+00:00,86.65
2192,2021-10-22 06:00:00+00:00,92.2
2193,2021-10-22 07:00:00+00:00,89.39
2194,2021-10-22 08:00:00+00:00,68.56
2195,2021-10-22 09:00:00+00:00,55.24
2196,2021-10-22 10:00:00+00:00,44.06
2197,2021-10-22 11:00:00+00:00,24.46
2198,2021-10-22 12:00:00+00:00,23.22
2199,2021-10-22 13:00:00+00:00,30.08
2200,2021-10-22 14:00:00+00:00,54.95
2201,2021-10-22 15:00:00+00:00,82.66
2202,2021-10-22 16:00:00+00:00,92.04
2203,2021-10-22 17:00:00+00:00,89.73
2204,2021-10-22 18:00:00+00:00,30.0
2205,2021-10-22 19:00:00+00:00,18.28
2206,2021-10-22 20:00:00+00:00,13.9
2207,2021-10-22 21:00:00+00:00,11.75
2208,2021-10-22 22:00:00+00:00,12.85
2209,2021-10-22 23:00:00+00:00,12.21
2210,2021-10-23 00:00:00+00:00,12.0
2211,2021-10-23 01:00:00+00:00,12.58
2212,2021-10-23 02:00:00+00:00,13.3
2213,2021-10-23 03:00:00+00:00,14.44
2214,2021-10-23 04:00:00+00:00,14.85
2215,2021-10-23 05:00:00+00:00,15.65
2216,2021-10-23 06:00:00+00:00,25.6
2217,2021-10-23 07:00:00+00:00,88.05
2218,2021-10-23 08:00:00+00:00,94.75
2219,2021-10-23 09:00:00+00:00,91.21
2220,2021-10-23 10:00:00+00:00,85.88
2221,2021-10-23 11:00:00+00:00,84.93
2222,2021-10-23 12:00:00+00:00,85.61
2223,2021-10-23 13:00:00+00:00,85.6
2224,2021-10-23 14:00:00+00:00,112.9
2225,2021-10-23 15:00:00+00:00,132.65
2226,2021-10-23 16:00:00+00:00,194.35
2227,2021-10-23 17:00:00+00:00,172.72
2228,2021-10-23 18:00:00+00:00,133.46
2229,2021-10-23 19:00:00+00:00,123.17
2230,2021-10-23 20:00:00+00:00,110.06
2231,2021-10-23 21:00:00+00:00,94.97
2232,2021-10-23 22:00:00+00:00,40.85
2233,2021-10-23 23:00:00+00:00,29.27
2234,2021-10-24 00:00:00+00:00,18.59
2235,2021-10-24 01:00:00+00:00,17.95
2236,2021-10-24 02:00:00+00:00,17.25
2237,2021-10-24 03:00:00+00:00,16.84
2238,2021-10-24 04:00:00+00:00,17.31
2239,2021-10-24 05:00:00+00:00,17.32
2240,2021-10-24 06:00:00+00:00,22.37
2241,2021-10-24 07:00:00+00:00,35.94
2242,2021-10-24 08:00:00+00:00,31.86
2243,2021-10-24 09:00:00+00:00,39.56
2244,2021-10-24 10:00:00+00:00,26.89
2245,2021-10-24 11:00:00+00:00,21.97
2246,2021-10-24 12:00:00+00:00,20.53
2247,2021-10-24 13:00:00+00:00,18.14
2248,2021-10-24 14:00:00+00:00,21.94
2249,2021-10-24 15:00:00+00:00,67.85
2250,2021-10-24 16:00:00+00:00,85.08
2251,2021-10-24 17:00:00+00:00,27.22
2252,2021-10-24 18:00:00+00:00,16.41
2253,2021-10-24 19:00:00+00:00,15.77
2254,2021-10-24 20:00:00+00:00,14.42
2255,2021-10-24 21:00:00+00:00,12.79
2256,2021-10-24 22:00:00+00:00,13.91
2257,2021-10-24 23:00:00+00:00,14.18
2258,2021-10-25 00:00:00+00:00,14.2
2259,2021-10-25 01:00:00+00:00,14.25
2260,2021-10-25 02:00:00+00:00,14.86
2261,2021-10-25 03:00:00+00:00,15.82
2262,2021-10-25 04:00:00+00:00,87.65
2263,2021-10-25 05:00:00+00:00,102.78
2264,2021-10-25 06:00:00+00:00,115.53
2265,2021-10-25 07:00:00+00:00,114.92
2266,2021-10-25 08:00:00+00:00,108.51
2267,2021-10-25 09:00:00+00:00,105.08
2268,2021-10-25 10:00:00+00:00,102.43
2269,2021-10-25 11:00:00+00:00,101.76
2270,2021-10-25 12:00:00+00:00,101.97
2271,2021-10-25 13:00:00+00:00,106.15
2272,2021-10-25 14:00:00+00:00,114.93
2273,2021-10-25 15:00:00+00:00,121.93
2274,2021-10-25 16:00:00+00:00,124.8
2275,2021-10-25 17:00:00+00:00,118.41
2276,2021-10-25 18:00:00+00:00,97.96
2277,2021-10-25 19:00:00+00:00,59.75
2278,2021-10-25 20:00:00+00:00,30.71
2279,2021-10-25 21:00:00+00:00,16.04
2280,2021-10-25 22:00:00+00:00,15.9
2281,2021-10-25 23:00:00+00:00,16.21
2282,2021-10-26 00:00:00+00:00,16.04
2283,2021-10-26 01:00:00+00:00,16.1
2284,2021-10-26 02:00:00+00:00,17.11
2285,2021-10-26 03:00:00+00:00,17.31
2286,2021-10-26 04:00:00+00:00,84.96
2287,2021-10-26 05:00:00+00:00,111.18
2288,2021-10-26 06:00:00+00:00,116.94
2289,2021-10-26 07:00:00+00:00,115.0
2290,2021-10-26 08:00:00+00:00,113.08
2291,2021-10-26 09:00:00+00:00,109.83
2292,2021-10-26 10:00:00+00:00,93.94
2293,2021-10-26 11:00:00+00:00,89.99
2294,2021-10-26 12:00:00+00:00,89.92
2295,2021-10-26 13:00:00+00:00,92.96
2296,2021-10-26 14:00:00+00:00,93.83
2297,2021-10-26 15:00:00+00:00,108.79
2298,2021-10-26 16:00:00+00:00,113.12
2299,2021-10-26 17:00:00+00:00,105.79
2300,2021-10-26 18:00:00+00:00,89.94
2301,2021-10-26 19:00:00+00:00,26.47
2302,2021-10-26 20:00:00+00:00,16.07
2303,2021-10-26 21:00:00+00:00,14.96
2304,2021-10-26 22:00:00+00:00,17.21
2305,2021-10-26 23:00:00+00:00,16.9
2306,2021-10-27 00:00:00+00:00,15.02
2307,2021-10-27 01:00:00+00:00,13.19
2308,2021-10-27 02:00:00+00:00,12.38
2309,2021-10-27 03:00:00+00:00,12.71
2310,2021-10-27 04:00:00+00:00,14.02
2311,2021-10-27 05:00:00+00:00,67.0
2312,2021-10-27 06:00:00+00:00,67.03
2313,2021-10-27 07:00:00+00:00,63.13
2314,2021-10-27 08:00:00+00:00,30.79
2315,2021-10-27 09:00:00+00:00,25.07
2316,2021-10-27 10:00:00+00:00,16.98
2317,2021-10-27 11:00:00+00:00,16.51
2318,2021-10-27 12:00:00+00:00,15.03
2319,2021-10-27 13:00:00+00:00,14.83
2320,2021-10-27 14:00:00+00:00,14.95
2321,2021-10-27 15:00:00+00:00,67.3
2322,2021-10-27 16:00:00+00:00,73.22
2323,2021-10-27 17:00:00+00:00,67.06
2324,2021-10-27 18:00:00+00:00,15.08
2325,2021-10-27 19:00:00+00:00,13.78
2326,2021-10-27 20:00:00+00:00,11.9
2327,2021-10-27 21:00:00+00:00,6.75
2328,2021-10-27 22:00:00+00:00,11.85
2329,2021-10-27 23:00:00+00:00,7.73
2330,2021-10-28 00:00:00+00:00,7.34
2331,2021-10-28 01:00:00+00:00,9.5
2332,2021-10-28 02:00:00+00:00,10.32
2333,2021-10-28 03:00:00+00:00,13.28
2334,2021-10-28 04:00:00+00:00,14.68
2335,2021-10-28 05:00:00+00:00,78.3
2336,2021-10-28 06:00:00+00:00,80.45
2337,2021-10-28 07:00:00+00:00,75.08
2338,2021-10-28 08:00:00+00:00,50.29
2339,2021-10-28 09:00:00+00:00,36.64
2340,2021-10-28 10:00:00+00:00,23.88
2341,2021-10-28 11:00:00+00:00,20.56
2342,2021-10-28 12:00:00+00:00,16.81
2343,2021-10-28 13:00:00+00:00,16.48
2344,2021-10-28 14:00:00+00:00,16.54
2345,2021-10-28 15:00:00+00:00,22.29
2346,2021-10-28 16:00:00+00:00,39.96
2347,2021-10-28 17:00:00+00:00,16.42
2348,2021-10-28 18:00:00+00:00,15.55
2349,2021-10-28 19:00:00+00:00,14.88
2350,2021-10-28 20:00:00+00:00,13.99
2351,2021-10-28 21:00:00+00:00,12.11
2352,2021-10-28 22:00:00+00:00,13.09
2353,2021-10-28 23:00:00+00:00,12.18
2354,2021-10-29 00:00:00+00:00,11.64
2355,2021-10-29 01:00:00+00:00,11.33
2356,2021-10-29 02:00:00+00:00,11.9
2357,2021-10-29 03:00:00+00:00,13.48
2358,2021-10-29 04:00:00+00:00,15.56
2359,2021-10-29 05:00:00+00:00,60.03
2360,2021-10-29 06:00:00+00:00,89.92
2361,2021-10-29 07:00:00+00:00,89.88
2362,2021-10-29 08:00:00+00:00,86.56
2363,2021-10-29 09:00:00+00:00,76.36
2364,2021-10-29 10:00:00+00:00,64.96
2365,2021-10-29 11:00:00+00:00,25.31
2366,2021-10-29 12:00:00+00:00,22.25
2367,2021-10-29 13:00:00+00:00,19.49
2368,2021-10-29 14:00:00+00:00,54.05
2369,2021-10-29 15:00:00+00:00,86.77
2370,2021-10-29 16:00:00+00:00,93.0
2371,2021-10-29 17:00:00+00:00,56.91
2372,2021-10-29 18:00:00+00:00,16.19
2373,2021-10-29 19:00:00+00:00,16.07
2374,2021-10-29 20:00:00+00:00,14.95
2375,2021-10-29 21:00:00+00:00,12.98
2376,2021-10-29 22:00:00+00:00,12.15
2377,2021-10-29 23:00:00+00:00,12.81
2378,2021-10-30 00:00:00+00:00,11.89
2379,2021-10-30 01:00:00+00:00,11.97
2380,2021-10-30 02:00:00+00:00,12.29
2381,2021-10-30 03:00:00+00:00,12.78
2382,2021-10-30 04:00:00+00:00,11.13
2383,2021-10-30 05:00:00+00:00,11.41
2384,2021-10-30 06:00:00+00:00,13.27
2385,2021-10-30 07:00:00+00:00,17.07
2386,2021-10-30 08:00:00+00:00,16.13
2387,2021-10-30 09:00:00+00:00,17.3
2388,2021-10-30 10:00:00+00:00,17.03
2389,2021-10-30 11:00:00+00:00,20.59
2390,2021-10-30 12:00:00+00:00,19.57
2391,2021-10-30 13:00:00+00:00,21.02
2392,2021-10-30 14:00:00+00:00,22.93
2393,2021-10-30 15:00:00+00:00,64.97
2394,2021-10-30 16:00:00+00:00,77.84
2395,2021-10-30 17:00:00+00:00,21.55
2396,2021-10-30 18:00:00+00:00,16.91
2397,2021-10-30 19:00:00+00:00,22.81
2398,2021-10-30 20:00:00+00:00,13.18
2399,2021-10-30 21:00:00+00:00,11.5
2400,2021-10-30 22:00:00+00:00,14.51
2401,2021-10-30 23:00:00+00:00,14.44
2402,2021-10-31 01:00:00+00:00,13.67
2403,2021-10-31 01:00:00+00:00,13.09
2404,2021-10-31 02:00:00+00:00,13.15
2405,2021-10-31 03:00:00+00:00,13.09
2406,2021-10-31 04:00:00+00:00,13.36
2407,2021-10-31 05:00:00+00:00,11.57
2408,2021-10-31 06:00:00+00:00,16.51
2409,2021-10-31 07:00:00+00:00,20.58
2410,2021-10-31 08:00:00+00:00,69.99
2411,2021-10-31 09:00:00+00:00,64.99
2412,2021-10-31 10:00:00+00:00,64.91
2413,2021-10-31 11:00:00+00:00,61.66
2414,2021-10-31 12:00:00+00:00,56.12
2415,2021-10-31 13:00:00+00:00,56.15
2416,2021-10-31 14:00:00+00:00,63.1
2417,2021-10-31 15:00:00+00:00,69.92
2418,2021-10-31 16:00:00+00:00,79.13
2419,2021-10-31 17:00:00+00:00,74.54
2420,2021-10-31 18:00:00+00:00,60.06
2421,2021-10-31 19:00:00+00:00,36.25
2422,2021-10-31 20:00:00+00:00,17.95
2423,2021-10-31 21:00:00+00:00,16.54
2424,2021-10-31 22:00:00+00:00,14.98
2425,2021-10-31 23:00:00+00:00,13.94
2426,2021-11-01 00:00:00+00:00,13.13
2427,2021-11-01 01:00:00+00:00,13.18
2428,2021-11-01 02:00:00+00:00,14.0
2429,2021-11-01 03:00:00+00:00,14.45
2430,2021-11-01 04:00:00+00:00,16.69
2431,2021-11-01 05:00:00+00:00,19.97
2432,2021-11-01 06:00:00+00:00,75.3
2433,2021-11-01 07:00:00+00:00,86.24
2434,2021-11-01 08:00:00+00:00,83.1
2435,2021-11-01 09:00:00+00:00,80.19
2436,2021-11-01 10:00:00+00:00,75.81
2437,2021-11-01 11:00:00+00:00,76.45
2438,2021-11-01 12:00:00+00:00,77.97
2439,2021-11-01 13:00:00+00:00,78.91
